ID,Years_Education,Salary_Invested,CMV
53,0.6629593181018056,-0.2647160587197354,-1.2463295146862865
54,-0.6781126739441322,0.7865172607457267,-0.8873871836410554
55,0.6629593181018056,-0.5393211750947196,0.17858033543954427
56,0.6629593181018056,-0.5000233894516521,-0.9024204057315587
57,0.6629593181018056,-0.29877198779168285,1.2453980624532828
58,-0.6781126739441322,-0.36516852773503367,0.2962181967338685
59,-0.6781126739441322,-0.3435564475190018,0.8915183331917432
60,-0.6781126739441322,-0.12323953711023715,-0.377996694245363
61,0.6629593181018056,-0.5823422222594153,0.03338800794848774
62,-0.6781126739441322,0.06551615609228131,0.02399707486881597
63,0.6629593181018056,-0.6906907788033808,-1.1037651026249322
64,-0.6781126739441322,-0.37106785647281443,0.3718480569680973
65,0.6629593181018056,-0.4127209132495397,-1.32404624893822
66,0.6629593181018056,-0.5765706573734785,-0.33243327819214075
67,0.6629593181018056,-0.41623792921204683,-0.9402160129411018
68,-0.6781126739441322,0.3995380521026342,-1.191452457183678
69,-0.6781126739441322,0.36715755362459135,0.9984513036915444
70,0.6629593181018056,-0.3567640802668339,0.38139357330833984
71,-0.6781126739441322,-0.5421656531278156,-0.519363086037294
72,0.6629593181018056,0.7515311711244392,-0.08683912296039625
73,0.6629593181018056,-0.4249165698749271,-0.9402160129411018
74,-0.6781126739441322,-0.1506286740997563,0.20992209152025948
75,-0.6781126739441322,0.15505206964405455,-0.9402160129411018
76,0.6629593181018056,-0.3790266894669704,0.0639182019112066
77,0.6629593181018056,-0.47201516087577255,2.0433568535193825
78,-0.6781126739441322,-0.5401079376217723,-0.5558833813471286
79,2.0040313101477434,-0.5892692353899779,-1.0380285710672301
80,0.6629593181018056,-0.6426129962524123,0.5204412161917098
81,-1.6839166679785855,-0.08220115129909096,-0.7881833761697905
82,-0.6781126739441322,0.014250397452115116,0.21602813031280318
83,-0.6781126739441322,-0.6158176876250425,0.34788765157963447
84,0.6629593181018056,-0.07167157195025782,0.7931647336536172
85,-0.6781126739441322,-0.2818650580651251,-1.027826075869562
86,0.6629593181018056,-0.12967925485367784,0.3846784675954677
87,0.6629593181018056,0.2763765248879157,-0.9178787317886316
88,0.6629593181018056,-0.3595947492178713,-1.0213722247407342
89,0.6629593181018056,-0.23035676953464682,-1.381203409534247
90,0.6629593181018056,-0.6691930150553208,-1.05445304250287
91,0.6629593181018056,0.29721476468804925,0.7106559183239911
92,-1.6839166679785855,-0.5801756613972442,0.07980163193484888
93,0.6629593181018056,-0.5101142513799278,-1.0991276048078105
94,0.6629593181018056,-0.0537787311209971,0.7055546707251571
95,2.0040313101477434,0.3707297913993669,-0.16973439644144925
96,0.6629593181018056,-0.4468965096165236,-0.9402160129411018
97,0.6629593181018056,-0.5544794206699833,-1.1952783928828035
98,-0.6781126739441322,-0.5535533376255241,-0.37803534006050565
99,-1.6839166679785855,-0.6477975117643563,-0.15083659283667777
100,-0.6781126739441322,-0.402949483655543,-0.7886084801363601
101,-0.6781126739441322,-0.4426331383200126,-1.0583176240171381
102,-1.6839166679785855,0.03310321692035307,1.6873129586098523
103,-0.6781126739441322,-0.007154129665397324,-0.9402160129411018
104,0.6629593181018056,-0.5881389524988284,0.1528422225545179
105,-0.6781126739441322,-0.35711726629784585,-0.6653669756463468
106,0.6629593181018056,-0.2293648862677841,-0.8538426160972074
107,0.6629593181018056,-0.48213014174381325,-0.063651633874787
108,-0.6781126739441322,-0.5963732490569097,-0.32648182266016773
109,-1.6839166679785855,3.6799674324530995,-0.5682886880079294
110,-0.6781126739441322,-0.1446419551458442,0.382591593577763
111,0.6629593181018056,-0.3162683445231288,0.6468130317082804
112,0.6629593181018056,-0.5962250164484894,0.48395956669701795
114,0.6629593181018056,-0.17583564873706298,0.05101049965355078
115,0.6629593181018056,-0.11298902896246389,0.4869739402781473
116,-0.6781126739441322,-0.08314215669801625,0.4336813611963886
117,0.6629593181018056,-0.47677231829619504,1.0830469930388755
118,-0.6781126739441322,-0.3986250795453963,0.25374644589206086
119,-0.6781126739441322,0.08676055283127723,1.1887046516389683
120,0.6629593181018056,-0.44552970812337317,0.3352891158431201
121,-0.6781126739441322,0.8223462492030393,0.7879475486093552
122,0.6629593181018056,-0.2705662787307062,0.2777841429108092
123,-1.6839166679785855,0.381428206966048,1.6422519381534852
124,-1.6839166679785855,-0.3050907395385381,-0.5794573285841647
125,0.6629593181018056,-0.48721315021898526,0.39039804823658475
126,-0.6781126739441322,0.019336559063078015,-0.14782221925554856
127,-0.6781126739441322,-0.05294071850534253,-0.9247576868840289
128,-0.6781126739441322,-0.16085303536908624,-0.9174536278220621
129,0.6629593181018056,-0.7028734324782371,-0.7516244350448132
130,2.0040313101477434,-0.5543948677596049,-0.48322924887888624
131,-0.6781126739441322,0.05026918828839929,0.3817027398294813
132,-0.6781126739441322,-0.3723226121190454,1.1586382074579618
133,0.6629593181018056,0.3130575976197248,-1.1034172902886483
134,0.6629593181018056,-0.5633555625504678,-0.454090304261304
135,2.0040313101477434,-0.09596001501706623,1.2556778492812366
137,0.6629593181018056,-0.26894780913449373,0.0905451685445145
138,-0.6781126739441322,-0.5964662128668651,0.9215847773727498
139,-0.6781126739441322,-0.501779141139514,-0.2654987263650154
140,-0.6781126739441322,-0.3344550021895551,1.6671011972902297
141,-0.6781126739441322,-0.19186641218614844,1.1328228029426501
142,2.0040313101477434,-0.4814427251019133,-0.8904015572221846
143,2.0040313101477434,0.42646696217654334,-0.02929550421294258
144,0.6629593181018056,-0.17125032005034052,-1.007652960365082
145,-0.6781126739441322,-0.18700546920467792,-1.0166574352933269
146,-1.6839166679785855,-0.4715470599038405,-1.2150264044207142
147,0.6629593181018056,-0.333561419916961,-0.5622599408456711
148,-0.6781126739441322,-0.45296844079403137,0.6033364896727631
149,0.6629593181018056,-0.4809923500261934,1.1736714295484652
150,-1.6839166679785855,1.038378344751372,0.14461066392912675
151,-0.6781126739441322,-0.4149574387440289,0.9477866400394883
152,-0.6781126739441322,1.0188847942584125,0.8335109646625775
153,-0.6781126739441322,0.8351962410790544,-0.8036417022268634
154,0.6629593181018056,-0.16439149290997818,-1.0003102554879724
155,0.6629593181018056,-0.41971896504742945,1.0006154693395346
156,0.6629593181018056,1.1131120304635653,1.4339123487192862
157,-0.6781126739441322,-0.5922018094090058,-0.3410512949689589
158,0.6629593181018056,0.42187567303606904,0.4822205050155973
159,0.6629593181018056,-0.5659800634134006,0.7536687105777963
160,0.6629593181018056,-0.36702346389020934,-1.0445597138263434
161,0.6629593181018056,-0.5797583181291346,1.1238956196446905
162,0.6629593181018056,-0.30925984604653534,0.9774279802539254
163,0.6629593181018056,-0.036266429521508284,0.7935898376201868
164,-0.6781126739441322,-0.32654031641125497,-0.44547228748448586
165,0.6629593181018056,0.07000825406083548,0.19832834697745486
166,0.6629593181018056,-0.2902604687174677,0.8803110468003653
167,-1.6839166679785855,-0.2730445075048698,1.063298981500965
168,0.6629593181018056,-0.656139413519848,-0.11346608959370415
169,-0.6781126739441322,1.3438901349880004,-0.05074393161713118
170,0.6629593181018056,-0.6142089938664734,-0.024928527101819524
171,-1.6839166679785855,-0.5410940718298665,0.9181452998250511
173,-0.6781126739441322,-0.4122174467171556,0.8464186669202333
174,-0.6781126739441322,-0.3031356778374297,-0.8229646097982044
175,2.0040313101477434,-0.0647361847403056,-0.696708731727062
176,-0.6781126739441322,-0.5531109199842332,0.550082556406147
177,0.6629593181018056,-0.5201155564628511,-1.0673607447605258
178,-0.6781126739441322,-0.23692987790769898,0.9078268671819549
179,0.6629593181018056,-0.1389332197722791,-0.5562698394985554
180,-0.6781126739441322,0.127869805391028,0.25421019567377307
181,0.6629593181018056,-0.32078813277371343,-0.6073596071171811
182,-0.6781126739441322,-0.5142847451592627,-0.9427666367405187
183,-0.6781126739441322,2.574599832050136,-0.3260567186935983
184,0.6629593181018056,-0.31498583615563536,0.9559409070345941
185,-0.6781126739441322,-0.4963854992745258,-1.0840943827173073
186,0.6629593181018056,0.5842164348433537,0.8051835821629914
187,-1.6839166679785855,2.071066960593416,-1.3391954084741515
188,2.0040313101477434,-0.29360717891610927,0.7910778596359125
189,0.6629593181018056,-0.14189492019240008,-0.063651633874787
190,0.6629593181018056,-0.5641491847757989,-0.8075062837411315
191,0.6629593181018056,-0.4639381728061922,-0.7727250501127176
192,-1.6839166679785855,0.7920997305910447,2.5265841260634794
193,0.6629593181018056,-0.6200899929688543,0.8429791893725346
194,2.0040313101477434,-0.42968851808859915,-0.9402160129411018
195,0.6629593181018056,-0.4043430720129075,-1.2339242080254855
196,0.6629593181018056,-0.5141466445489145,0.623509605177243
197,0.6629593181018056,-0.681594044459769,-1.0427820063297801
198,2.0040313101477434,-0.6844686089825092,-0.19160792781220728
199,0.6629593181018056,-0.6286695436798898,-0.962553294093572
200,0.6629593181018056,-0.4202476027098765,0.23222072685758696
201,0.6629593181018056,-0.3091878968485362,0.3277145360751543
202,-1.6839166679785855,-0.3135493817800199,0.17517950370698826
203,0.6629593181018056,0.3413798741490178,-0.13537826677960493
204,-0.6781126739441322,-0.03380655314589756,-0.6468942760081449
205,-0.6781126739441322,-0.36454622212372145,-1.3160079193885423
206,-0.6781126739441322,-0.19347020041529875,0.4268024061009913
207,-0.6781126739441322,-0.35728963092806093,0.16397221731561054
208,0.6629593181018056,-0.6586455631897699,-0.6696180153120419
209,-0.6781126739441322,-0.4134462876337877,0.7442004858678392
210,-0.6781126739441322,1.4436247571749299,-0.5987802361555057
211,0.6629593181018056,-0.4108239261356275,0.8233084694649092
212,0.6629593181018056,-0.3766810477581507,-1.0754763659404891
213,0.6629593181018056,-0.5083888160317964,1.0757429339769085
214,-1.6839166679785855,-0.4304282177008043,-1.4113471453455388
215,2.0040313101477434,-0.046326178264160627,0.8687559480727034
216,0.6629593181018056,-0.0035427946859372325,0.4100687681442098
217,0.6629593181018056,-0.48807770717199744,0.6682228132973261
218,0.6629593181018056,0.12990813622114902,0.3649691018727
219,-0.6781126739441322,-0.4924169989819137,-0.6224314750228271
220,-0.6781126739441322,0.5436721545459307,-0.7237608023269395
221,-0.6781126739441322,-0.5517614817461657,0.11887255104410051
222,2.0040313101477434,-0.612854498132849,-0.9402160129411018
223,0.6629593181018056,-0.02510760455174321,-0.13282764298018793
224,0.6629593181018056,0.0979801322024311,0.8434042933391039
225,-0.6781126739441322,-0.4045221796751691,1.1332865527243623
226,0.6629593181018056,-0.4431507868937316,-1.0252368062550024
227,0.6629593181018056,-0.5952050729733465,-0.5188993362555819
228,-0.6781126739441322,0.32867091697718553,2.27789830562032
229,0.6629593181018056,0.9270299163654249,-1.574973526659655
230,0.6629593181018056,-0.5419311751028838,0.2382494740198454
231,-0.6781126739441322,-0.5538483863221343,-1.1107213493506152
232,-0.6781126739441322,-0.5141642821420397,0.9417965386923726
233,-0.6781126739441322,-0.4032008564539526,1.144030089334028
234,-0.6781126739441322,0.9247857241053445,-0.40164793311268443
235,-1.6839166679785855,0.16759720487392427,-0.8951163466695918
236,0.6629593181018056,-0.4794529645799514,0.6025249275547666
237,-0.6781126739441322,-0.28181990694281733,2.0626797610907235
238,-0.6781126739441322,-0.24156226112993637,0.2889527834870443
239,-0.6781126739441322,0.3603007117499104,1.2805657542331235
240,-0.6781126739441322,-0.40804678113190457,1.3376842690140076
241,0.6629593181018056,-0.44518189911803835,1.0182379610445977
242,-0.6781126739441322,2.304165424942287,0.6308523100543525
243,0.6629593181018056,-0.650558600904013,-0.6451552143267242
244,0.6629593181018056,-0.5299127648725575,1.0619850237861137
245,0.6629593181018056,0.600253151980832,-0.22043770590864814
246,-1.6839166679785855,3.4557231202739853,-0.9230186252026084
247,0.6629593181018056,0.02908240532333196,0.3495107758156272
248,0.6629593181018056,-0.43235669916648517,1.3094341781447072
249,0.6629593181018056,-0.17852499576354877,-1.0715731386110783
250,2.0040313101477434,-0.41958518683373053,1.2273504667816504
251,-0.6781126739441322,0.8573107543467531,1.8779914105238458
252,0.6629593181018056,-0.1633909967914952,-0.9402160129411018
253,0.6629593181018056,-0.34383752588801964,-0.9208931053697608
254,0.6629593181018056,-0.6695499573536959,0.5036302866046433
255,-0.6781126739441322,-0.09213746657269814,-0.8165494044845192
256,-1.6839166679785855,-0.2872774004738623,2.5403420362542737
257,2.0040313101477434,-0.42076760258785534,0.3271734946631568
258,0.6629593181018056,9.286692406760391,3.4283842224179657
259,-0.6781126739441322,-0.6157016274546493,-0.7005346674261875
260,2.0040313101477434,0.6033852295560154,0.918531757976478
261,2.0040313101477434,-0.42555072265550953,1.4060100701862697
262,0.6629593181018056,0.725673706132156,0.4658733252102427
263,-1.6839166679785855,1.3608108047904302,0.14553816349255105
264,0.6629593181018056,-0.6202237201369704,0.39681325355027003
265,0.6629593181018056,-0.5022453771311572,-1.0033246290691016
266,0.6629593181018056,2.6237573737613658,3.6427139131992803
267,0.6629593181018056,0.3553975315268978,1.3699148788430044
268,-0.6781126739441322,-0.21926142876677512,0.8236562818011935
269,-0.6781126739441322,0.12246500764651197,-1.008503168298221
270,-0.6781126739441322,-0.652528642728684,0.15755701200192523
271,0.6629593181018056,-0.6403130292486954,-0.02929550421294258
272,-1.6839166679785855,-0.28856085207483745,-0.25390498182221083
273,-0.6781126739441322,-0.10237981953996465,0.5981579504436435
274,-0.6781126739441322,-0.29627176794051774,0.7696294322317239
275,-0.6781126739441322,-0.5987038412136453,-0.9402160129411018
276,-0.6781126739441322,-0.48967558788796967,0.014953954125428352
277,0.6629593181018056,-0.49639275324296767,-1.0754763659404891
278,-1.6839166679785855,-0.34639465540742315,0.26920477194913367
279,-0.6781126739441322,-0.600086455192144,0.3993252315345443
280,-1.6839166679785855,-0.44744581663126753,-0.09758265957006186
281,0.6629593181018056,0.6742107220247429,0.08795589892995485
282,0.6629593181018056,-0.5953150214066623,-1.5199032400813328
283,-0.6781126739441322,-0.42239768783237297,0.9860073512156009
284,-1.6839166679785855,1.1052639575161394,0.25417154985863044
285,0.6629593181018056,-0.4724154602179798,-0.8036417022268634
286,-0.6781126739441322,-0.27615862224382465,0.7601225617066242
287,0.6629593181018056,-0.33630137889167766,1.8560792333379452
288,-0.6781126739441322,-0.29401127545315,1.54780156594477
289,-1.6839166679785855,0.8746892373810862,-0.1778886634365552
290,-0.6781126739441322,1.2007588924920913,-0.5614097329125322
291,0.6629593181018056,-0.04031436850955823,-0.28609694583606504
292,-0.6781126739441322,0.7458247242617213,1.3287184399009055
293,-0.6781126739441322,-0.14266022605580406,-1.3585183160454926
294,-0.6781126739441322,-0.053325602582863174,1.2492239981524083
295,0.6629593181018056,-0.6539535778331518,0.6664837516159055
296,-0.6781126739441322,0.4910292212339958,-0.10616203053173728
298,0.6629593181018056,-0.6361973552232245,-1.2746955430010152
299,2.0040313101477434,-0.5677151529295746,-1.0127928537790587
300,-0.6781126739441322,-0.6050662088695141,-0.9402160129411018
301,0.6629593181018056,-0.2958118225527853,-0.731489965355476
302,-1.6839166679785855,1.579924816331913,4.399514911138422
303,-0.6781126739441322,-0.3017092634383819,-1.072925742141072
304,0.6629593181018056,-0.11090361537949682,-1.177694546992883
305,0.6629593181018056,-0.25023762716528003,-0.9208931053697608
306,0.6629593181018056,-0.645132519744495,-0.9877890113817435
307,0.6629593181018056,-0.029347375584977242,-0.5300293310166743
308,0.6629593181018056,-0.5167593961289138,0.4916114380952691
309,2.0040313101477434,-0.7073062968368016,-1.037680758730946
310,-0.6781126739441322,0.08616144592083701,-0.7924730616506283
311,-0.6781126739441322,0.02337949579795664,-0.8070811797745621
312,0.6629593181018056,-0.5788614022136711,-0.28142080220380045
313,0.6629593181018056,-0.42934998512742517,1.7989993643722035
314,2.0040313101477434,-0.5000729279775545,0.7717549520645715
315,-1.6839166679785855,-0.32587643306417413,-1.2399916010028866
316,0.6629593181018056,-0.5561307841117978,-0.2598950831693266
317,-1.6839166679785855,1.40218213290264,-0.7886084801363601
318,0.6629593181018056,-0.009059779420083956,0.43750729689551415
319,-0.6781126739441322,-0.4266127288987993,-0.7460980834794098
320,-0.6781126739441322,-0.23121783448801872,0.3954606500202761
321,0.6629593181018056,-0.48501257982818935,0.6170943998635579
322,-0.6781126739441322,-0.20922752984817977,1.440366199848114
323,-0.6781126739441322,-0.6665921635258265,0.3963495037685578
324,-0.6781126739441322,0.998048279748656,0.4955919570549652
325,0.6629593181018056,0.16652391737838673,-1.1111464533171846
326,-0.6781126739441322,-0.21397691158253268,-0.906284987245827
327,2.0040313101477434,-0.4835920821456969,0.0922455844107925
328,-0.6781126739441322,0.36765158209534954,-0.049507265532565375
329,-1.6839166679785855,0.08760151158940606,-1.702968466412218
330,-0.6781126739441322,-0.7208193049575102,-1.0282125340209889
331,-0.6781126739441322,1.066550119100503,2.3474994186922906
332,0.6629593181018056,-0.6260034665654852,0.7102694601725642
333,0.6629593181018056,-0.6758131009603979,-0.974108392821234
334,0.6629593181018056,0.529956404071727,-0.013412074189300304
335,0.6629593181018056,-0.25405316540383377,1.2792904423334153
336,0.6629593181018056,-0.6132709562414601,0.9734861071093719
337,0.6629593181018056,-0.4310421229035456,-0.16246898319462505
338,0.6629593181018056,-0.715845203846029,-0.6128859586825847
339,0.6629593181018056,-0.34687523433172185,-0.6623912478803604
340,-1.6839166679785855,0.5473953995226474,0.9164448839587731
341,0.6629593181018056,0.03833888137315973,0.5543335960718422
342,-0.6781126739441322,-0.5657029565823762,-0.44207145575192985
343,2.0040313101477434,-0.6860125595297653,0.9151695720590647
344,0.6629593181018056,1.8386292274874465,0.7540551687292232
345,-0.6781126739441322,-0.43020224482523917,0.23403708016929314
346,0.6629593181018056,-0.5830836621340991,-0.6396288627613206
347,-0.6781126739441322,-0.3964221230994994,-0.96425370995985
348,0.6629593181018056,-0.5246200167495553,-0.7413832940320025
349,0.6629593181018056,0.608958009202111,0.004635521482332285
350,0.6629593181018056,0.10275624578372793,0.9619310083817099
351,-0.6781126739441322,-0.16567724595350666,-0.7121670577841349
352,-0.6781126739441322,0.21630058355113932,-0.9969094237554165
353,-0.6781126739441322,0.9278948913650314,-0.07099433875189662
354,0.6629593181018056,0.271116504064087,1.0512801329915908
355,-1.6839166679785855,0.5943635477984198,-0.4055125146269526
356,-0.6781126739441322,-0.10260592774732859,0.33447755372512367
357,0.6629593181018056,0.3106496761717105,-0.02759508834666458
358,0.6629593181018056,-0.1960814801548986,-0.970707561088678
359,-0.6781126739441322,-0.45017068879778505,-0.9745721426029461
360,-1.6839166679785855,-0.31701070030983053,-0.9092993608269562
361,-0.6781126739441322,-0.2242088146297005,-0.36381368008799864
362,0.6629593181018056,-0.6794817145832489,-0.9358876816451214
363,-0.6781126739441322,-0.5427549941740658,-0.8105206573222608
364,-0.6781126739441322,-0.5600597420877858,0.7588086039917729
365,0.6629593181018056,-0.7507129204132988,-0.7267365300929259
366,-0.6781126739441322,-0.3246377226370941,1.6538843285114324
367,-0.6781126739441322,1.2466399003127049,-0.6975589396602011
368,2.0040313101477434,-0.5498239773263035,-1.3112158383108496
369,-0.6781126739441322,-0.4781967878688904,0.7704023485345776
370,-0.6781126739441322,0.3296400596327738,1.1203788504667065
371,0.6629593181018056,-0.26676413183066183,0.42637730213442177
372,0.6629593181018056,-0.5600139332393863,0.8855282318446275
373,-0.6781126739441322,-0.20548071094169276,-0.9530850693836148
374,0.6629593181018056,-0.4628595491099027,1.0242280623917135
375,-0.6781126739441322,-0.20063181588004908,-0.8096704493891217
376,0.6629593181018056,-0.5257199292679079,0.471940718187644
377,-0.6781126739441322,-0.39405570791479755,-0.36597784573598885
378,-1.6839166679785855,0.734273953409191,1.6916026440906902
379,0.6629593181018056,-0.5557561898779254,0.7399108003870014
380,0.6629593181018056,-0.6462127129673804,-0.6640530179314956
381,-0.6781126739441322,-0.3534705188278778,0.7308676796436139
382,0.6629593181018056,1.4739481054055155,1.3595964461999086
383,0.6629593181018056,-0.4590338124949475,-0.8436014750843966
384,-1.6839166679785855,-0.27702280841503624,0.4895245640775642
385,0.6629593181018056,-0.1753640897983102,-0.6958198779787803
386,2.0040313101477434,-0.2244261915350351,-0.15431471619951906
387,-0.6781126739441322,-0.09211475186345222,-0.10616203053173728
388,0.6629593181018056,-0.5179116335712535,0.7210902884125152
389,0.6629593181018056,-0.5360261193290269,0.2773976847593823
390,0.6629593181018056,0.09959198984574595,-0.9780116201506449
391,2.0040313101477434,0.08872396805780416,1.0963797992631008
392,0.6629593181018056,-0.4708082913216528,0.917681550043339
393,-0.6781126739441322,0.6963486200245685,1.438627138166693
394,2.0040313101477434,-0.20079831860479255,1.101481046861935
395,-0.6781126739441322,2.224067625658476,3.0049806717147405
396,0.6629593181018056,-0.6255577590880768,0.513137157129743
397,0.6629593181018056,-0.31707014805487077,0.3679834754538291
398,-1.6839166679785855,4.695293863332152,-1.6879352443217146
399,-0.6781126739441322,-0.47362660726440453,0.8597901189596011
400,0.6629593181018056,1.0455948785461628,0.6488999057259851
401,0.6629593181018056,0.0860563183507674,0.6742129146444419
402,-0.6781126739441322,0.14808855290606174,-0.568713791974499
403,0.6629593181018056,-0.3106067564852149,1.5026246080429748
404,-0.6781126739441322,-0.43331314480786787,0.44913968725346143
405,-1.6839166679785855,0.49008789217248255,-0.602258359518347
406,-0.6781126739441322,-0.5304827202408164,0.7842375503556579
407,2.0040313101477434,-0.5880752527699686,-1.129194048988817
408,0.6629593181018056,-0.2565067611316587,0.20911052940226302
409,0.6629593181018056,-0.41941385967454103,-1.163975282617231
410,-1.6839166679785855,0.12895194081028277,0.8614518890107364
411,-0.6781126739441322,-0.5286717871216812,-0.642140840745595
412,-0.6781126739441322,-0.3929227567917593,-0.8723539615505521
413,0.6629593181018056,-0.4607665549068588,1.1157027068344418
414,2.0040313101477434,-0.07994897126660133,0.342593174905087
415,-0.6781126739441322,-0.3728451124027729,-1.020522016807595
416,0.6629593181018056,0.14443840724646956,0.6213840853443954
417,-0.6781126739441322,-0.7255013214801876,-0.9839630756826179
418,0.6629593181018056,-0.4639434613334696,-0.9943201541408567
419,2.0040313101477434,-0.27494995547965373,0.9254107130718754
420,-0.6781126739441322,-0.5848033247004863,0.6222342932775345
421,0.6629593181018056,-0.345593707715615,-0.09333161990436686
422,-0.6781126739441322,-0.2673272821391529,-1.0467238794743337
423,0.6629593181018056,-0.49928490129542547,0.6948111341154913
424,-0.6781126739441322,-0.5791754560301032,-0.5957658625743765
425,0.6629593181018056,-0.09412635961864048,0.6875070750535245
426,0.6629593181018056,-0.25969868217093933,0.20520730207285218
427,0.6629593181018056,-0.2685556091041988,-0.9204680014031912
428,0.6629593181018056,-0.035364266873961846,1.0920901137822632
429,0.6629593181018056,0.3758920538165534,-0.02929550421294258
430,-1.6839166679785855,-0.2587704812858113,0.5282090250353891
431,0.6629593181018056,-0.6132700016281551,-0.3419401487172406
432,-0.6781126739441322,-0.4379244045848065,-0.8950777008544492
433,-0.6781126739441322,4.308180280821641,1.3789193537712496
434,0.6629593181018056,-0.6102241080583547,-0.970707561088678
435,0.6629593181018056,-0.6373057824596853,0.8477326246350843
436,-0.6781126739441322,0.30236525100180034,-0.7697106765315884
437,0.6629593181018056,-0.48060330790298056,-1.0411202362786447
438,0.6629593181018056,-0.5544898738196076,-1.0050636907505222
439,-1.6839166679785855,0.3321294631594491,0.4161361611216111
440,-1.6839166679785855,-0.5969045781848886,-0.33034640417443595
441,0.6629593181018056,-0.7352462613630428,0.2696685217308459
442,2.0040313101477434,-0.5714968288008948,0.2559879031703364
443,0.6629593181018056,-0.18594161895859757,-0.3059222490042609
444,0.6629593181018056,0.4793194149122729,-0.9853156792126119
445,-0.6781126739441322,1.0059710591388185,-0.9780116201506449
446,-1.6839166679785855,-0.4001759275276874,-1.072925742141072
447,0.6629593181018056,-0.47841601573524106,-1.0312655534172608
448,-0.6781126739441322,1.2929153987545419,1.679583795581316
449,-0.6781126739441322,-0.3433881860093773,0.80862305971069
450,0.6629593181018056,-0.6371561177080396,-1.0548781464694397
451,0.6629593181018056,-0.5956680104799787,-0.6657920796129164
452,-0.6781126739441322,-0.4585905944469545,1.9385494028524286
453,0.6629593181018056,0.39673108243158606,0.09781058179133871
454,0.6629593181018056,-0.4481173745338871,1.02936795580569
455,0.6629593181018056,0.3953066520466962,0.45725530843342477
456,-0.6781126739441322,-0.3382735861041761,-1.1034172902886483
457,0.6629593181018056,0.08458369284502093,0.06952184510689546
458,0.6629593181018056,0.2043123388049564,1.1229681200812662
459,-1.6839166679785855,-0.6051861747145385,0.15794347015335214
460,0.6629593181018056,-0.4983924324650339,-1.043284401926635
461,-1.6839166679785855,-0.6153645591549675,0.8546115797304819
462,0.6629593181018056,-0.5040552681156152,-0.9448921565733663
