,ID,Motor_Share,Household_Share,Health_Share,Life_Share,Work_Share,Labels,Hierarchical Clustering
18,-1.7281122696919127,-0.34381201990301286,0.9664136900984598,-0.8413488098065918,-0.6296987345226014,0.5196261479778015,28.0,0
19,-1.7277755746036176,1.007574615725937,-1.1322812537856226,-0.1515573794459007,-0.19655326716904492,-0.003806185690552981,3.0,2
20,-1.7274388795153228,0.2907653336476785,-0.6954987200698428,1.0011729687686726,-0.8142976727721222,-0.01436953520184406,0.0,1
21,-1.7271021844270278,0.7007806320222167,-0.3487023173415287,-0.7280814239945947,-0.27840009822374423,-0.12080926412480927,12.0,2
22,-1.7267654893387328,-0.7450443591264905,0.7323506347110232,0.027341314348138555,0.44690456773429954,0.2549964865895413,27.0,0
23,-1.7264287942504377,-0.7446965287567621,0.7409445394410977,0.4795761390283366,0.03440716620497841,-0.24380067365178637,18.0,1
24,-1.7260920991621427,0.6685197427516493,-0.2623259778262686,-0.3301731819728649,-0.5293522427286594,-0.799992559785529,12.0,2
25,-1.7257554040738476,0.5535168576472642,-0.4101569337687563,-0.004767895957011264,-0.46334825734308804,-0.5050792955471728,12.0,2
26,-1.7254187089855526,0.04300596274153093,-0.07223641804691407,0.7085214942911421,-0.9183467625001673,-0.37720288902232446,10.0,1
27,-1.7250820138972576,1.0640003497594823,-0.7407792281772219,-0.4973915847320548,-0.439194880367917,-0.6527469299002149,4.0,2
28,-1.7247453188089628,0.35924559668983663,-1.0446626068683469,1.9700179064531613,-0.9183467625001673,-0.9205720254703335,0.0,1
29,-1.7244086237206677,1.7405189111760846,-1.0016169758648479,-1.2594216435754848,-0.7179710490348633,-0.9205720254703335,5.0,2
30,-1.7240719286323727,1.6430462987372902,-1.2157621650001362,-0.6305282639297756,-0.8008644506287858,-0.9205720254703335,4.0,2
31,-1.7237352335440776,-0.24364669091921834,0.8282797259001843,-0.5290716353660109,0.02191374750547085,-0.7202372498223383,29.0,0
32,-1.7233985384557826,1.4864025813485269,-1.0444879529347675,-0.7132185903617848,-0.777684046956955,-0.6846333831743254,4.0,2
33,-1.7230618433674876,0.7509013234777163,-1.0479074509367976,0.6108412711197968,-0.2677202441271312,-0.6014244740203757,2.0,1
34,-1.7227251482791925,0.1329927240518803,-0.2781798930143262,-0.3422978915732007,0.10353110711999787,0.9554366912927972,20.0,1
35,-1.7223884531908975,-0.43111929367910545,0.14080010187798644,-0.5236521309580507,1.7407697585271942,0.6695352443114587,63.0,0
36,-1.7220517581026027,0.5031917783107985,-1.2157621650001362,0.20697230008404305,-0.11327257364447282,1.6775760038837266,2.0,1
37,-1.7217150630143077,1.3699700378312432,-0.6575571402934615,-1.1118362586249702,-0.8371246085510236,-0.6515033911044643,4.0,2
38,-1.7213783679260126,-1.1659489118934736,-0.14366630929270915,2.5680080821670574,0.41162353581461697,0.1050920456054976,80.0,1
39,-1.7210416728377176,0.40670016435900114,-0.688283766779628,0.9104109310084584,-0.42667718455007064,-0.7571405889520578,1.0,1
40,-1.7207049777494225,-1.5503219205156096,1.3283633723971753,-0.7641709973570953,1.812568921760473,1.8861965273040944,74.0,0
41,-1.7203682826611275,-0.41805722423998376,0.5560100731389208,-0.5947860746809827,1.4451934807417914,-0.3571466394903711,28.0,0
42,-1.7200315875728325,-0.30970423038939965,1.0025651224942271,-0.3817233496438998,-0.860340685360698,-0.4183635213340267,28.0,0
43,-1.7196948924845374,-0.9286135647740884,0.48349016390177885,1.2816261746769042,0.26538392285041806,-0.3807658163626344,18.0,1
44,-1.7193581973962426,-0.999319812031032,-1.2157621650001362,1.1301898961126846,5.755458608078724,0.4142982078795451,72.0,0
45,-1.7190215023079476,-1.2285346314023071,1.4970203623388314,-0.5034061639788813,0.8630378420901856,0.37214184733071703,36.0,0
46,-1.7186848072196526,-0.46521250098613515,0.649766346388839,-0.5346389538406198,0.3216489862131911,0.5525536211896324,28.0,0
47,-1.7183481121313575,-0.5123708164094648,0.470540978364069,0.2237927643947614,0.6237130729546014,-0.4294255874166339,19.0,1
48,-1.7180114170430625,1.5489456155134884,-1.2157621650001362,-0.6252530347916491,-0.8610579742118669,-0.4619303638570324,4.0,2
49,-1.7176747219547674,0.9197525123311022,-1.0517535820408266,0.4337081753162136,-0.4317430065643785,-0.8059404995404291,2.0,1
50,-1.7173380268664724,0.9396595261417942,-0.4019394976070082,-0.6266192258422344,-0.7912094314556593,-0.6532637173374062,4.0,2
51,-1.7166646366898826,0.7019294868497684,-1.2157621650001362,1.1494322926604534,-0.5433125581637449,-0.5958297148104109,1.0,1
52,-1.7163279416015875,-0.8493274243763798,0.36370143657722065,1.3407990941631214,0.06549577568759911,-0.23057318436686594,18.0,1
53,-1.7159912465132925,-0.004144482593999213,-0.049316818616863115,0.8487673579116575,-0.5988213632299436,-0.850544587621299,10.0,1
54,-1.7156545514249975,1.8510755822173552,-0.8479231902076663,-1.8218505751334193,-0.9183467625001673,-0.6145423384722837,5.0,2
55,-1.7153178563367024,1.8050918302396408,-0.9749040057379286,-1.5668516895155047,-0.7573674431455022,-0.6479318777473051,5.0,2
56,-1.7149811612484074,-0.8780785746179351,1.2821620564986154,-0.5893508890172228,0.36764901213070594,0.25495159322587924,36.0,0
57,-1.7146444661601123,-0.3176016178448023,0.475173570454888,-0.17226427556034216,0.6609505309706514,-0.5500518159686124,19.0,1
58,-1.7143077710718175,0.02004766394205387,0.4595140535658101,-1.0930750055997458,0.26865202063603183,0.24504644005608914,20.0,1
59,-1.7139710759835225,-0.30960164760898573,0.43846325003434916,0.4602840968765819,-0.23696712101114134,-0.7886636452640099,19.0,1
60,-1.7136343808952275,-0.16097128020750234,0.4768834285639019,-0.12639159325086216,-0.0944759141747736,-0.5570320412482961,20.0,1
61,-1.7132976858069324,1.585404157867605,-1.2157621650001362,-0.6451283326853897,-0.7981437901411882,-0.6448756265285485,4.0,2
62,-1.7129609907186374,-0.05331701429892418,0.8629047036542331,-1.168969513939887,-0.44474734950849204,0.06699117628196923,29.0,0
63,-1.7126242956303424,1.4489250785327341,-1.2157621650001362,-0.4209299762840578,-0.37763699974906995,-0.9205720254703335,4.0,2
64,-1.7122876005420473,-0.20213342646925891,0.059865662369161354,1.211692069432648,-0.7510847094717288,-0.9205720254703335,9.0,1
65,-1.7119509054537523,0.5878729756585628,-0.5695548174978534,0.29363066520783904,-0.46191910641346695,-0.6995886544599629,2.0,1
66,-1.7116142103654575,-1.163284307196166,1.5219524436928116,-0.2672566236976496,-0.36077759697015865,0.7849827072209536,36.0,0
67,-1.7112775152771624,0.04455250779911174,0.09719027530355656,0.49673267338264493,-0.9183467625001673,-0.543728224318036,10.0,1
68,-1.7109408201888674,0.9700630577429724,-1.2157621650001362,0.3101048813232702,-0.29188519779781386,-0.36664489960895386,3.0,2
69,-1.7106041251005724,-0.6873756375172906,-0.38974139032990157,1.240020197965979,0.7465026707577668,1.131828493977332,9.0,1
70,-1.7102674300122773,-0.9862514205926214,0.3781477500062818,1.2671294597012508,0.6746546274950557,-0.1606910777805599,18.0,1
71,-1.7099307349239823,-0.6709213246260585,0.2241312968473322,0.7096480905920075,0.34191734927387935,0.4276055436982321,18.0,1
72,-1.7095940398356873,-0.5244398554277172,0.5007827146347404,0.4394976223524151,0.19031497589301272,-0.462614995984304,18.0,1
73,-1.7092573447473922,0.9529129626067712,-0.6970848891092645,-0.13327774973010842,-0.5746182883980269,-0.8964550094763215,3.0,2
74,-1.7089206496590974,-0.23847461605592893,0.22088939198612573,0.4851160744849089,-0.40423109608193436,-0.23682124304988791,19.0,1
75,-1.7085839545708024,-0.9958943854831196,1.3501630734325687,-0.2811735675726621,-0.1345750772387201,0.4403442470691244,36.0,0
76,-1.7082472594825073,-0.005566640905868038,-0.44172563552150196,0.3594227739648453,0.4315568376194362,0.4012202948481335,10.0,1
77,-1.7079105643942123,1.2713724154203423,-1.2157621650001362,0.14336494922481036,-0.7099012525009242,-0.9205720254703335,3.0,2
78,-1.7075738693059173,0.3693738807067122,-0.5493172871678488,0.005981853409985324,0.36742231564231165,-0.0997547703204922,11.0,1
79,-1.7072371742176222,-0.07756966080111243,0.6428562192879205,-0.6304399189904192,-0.11590039510570062,-0.4714011970240844,20.0,1
80,-1.7069004791293272,0.8285537252249328,-1.2157621650001362,0.4889848777061999,-0.025601996711467456,-0.3749076370016911,2.0,1
81,-1.7065637840410322,1.5328141729406977,-1.2157621650001362,-0.4314660030218337,-0.8912233364156363,-0.7415718939192715,4.0,2
82,-1.7062270889527373,0.006512817153399673,-0.18219610056784907,0.7663251008881623,-0.12021491825312175,-0.7700932252749916,10.0,1
83,-1.7058903938644423,-0.5417656032948887,0.2507284986799961,0.7258005769503868,-0.41722431450131964,0.5172698793453867,18.0,1
84,-1.7055536987761473,0.09605612356806278,0.8458778674876405,-0.8831234151096935,-0.7783556771624189,-0.7443775001242596,21.0,2
85,-1.7052170036878522,-0.13567876567132428,0.763003789985544,-0.21756504805165988,-0.7488696706543653,-0.794408792240174,20.0,1
86,-1.7048803085995572,1.8680144304171449,-0.7755392500591188,-1.828572070983369,-0.9183467625001673,-0.9205720254703335,5.0,2
87,-1.7045436135112622,-0.370178159080613,-1.2157621650001362,2.616787464001174,1.1220110554749456,-0.5206081395659273,80.0,1
88,-1.7042069184229671,-0.32111504403853264,-0.8013883876400133,2.613345016247622,-0.5523262979428157,-0.43221499693799736,0.0,1
89,-1.703870223334672,-0.16271077878127418,-0.024311677982059195,0.6287614977192171,0.013490099578941496,-0.4388170971826827,10.0,1
90,-1.7035335282463773,-0.3206605871378124,0.16632033003799612,0.6331817995914826,-0.1804028164694071,-0.21327833518286599,18.0,1
91,-1.7031968331580822,0.29852206022087446,-0.535815567600744,0.18464481748843087,-0.03371479347240866,0.21855460993825723,11.0,1
92,-1.7028601380697872,0.36021416317912375,0.12075028649613408,-0.43595685262362094,-0.6480034917435756,-0.4365793491040228,12.0,2
93,-1.7025234429814922,-0.38017388178867273,-0.23662221167171651,1.4451578188243692,-0.10613825321530884,-0.2555677034211124,9.0,1
94,-1.7021867478931971,0.1339672796397126,-0.6397209987067197,0.7774232292813017,0.7533840704709917,-0.6782882801032358,1.0,1
95,-1.701850052804902,1.99708476233622,-1.2157621650001362,-1.3517306704542815,-0.9183467625001673,-0.9205720254703335,5.0,2
96,-1.701513357716607,-0.8901526251860382,0.41547934237625794,0.5227756131747143,-0.32617703890787847,1.773489312493718,27.0,0
97,-1.701176662628312,-0.47336737639107346,-0.5408912837788984,-0.5212790912988027,4.13368611937809,0.7312713568328463,72.0,0
98,-1.7008399675400172,0.6781491121299739,-0.16771646588981368,-0.7506033419366591,-0.8719921937588445,0.010055784469880057,12.0,2
99,-1.7005032724517222,0.8693717671089136,-0.6636374958116011,-0.23681665462794843,-0.28950425891613135,-0.7345630828303145,3.0,2
100,-1.7001665773634271,-1.5459927604078951,1.845684154599332,-0.3561157478251876,-0.42215502050984327,1.580970918583757,36.0,0
101,-1.699829882275132,-0.8271776861779625,0.8076771898349249,0.0021866383398875724,-0.7717697293827834,1.6429031902082498,27.0,0
102,-1.699493187186837,-0.1716373297506449,-0.793084165244313,1.2527270985022438,1.0588607108261179,-0.07598357940851844,0.0,1
103,-1.699156492098542,0.48174472361275544,-0.6058246283494418,0.3683089220837218,0.10851666739181923,-0.8426544520100978,2.0,1
104,-1.698819797010247,-1.2057640851021862,-0.5428174683889868,3.710175609789246,-0.38354719564376244,0.20023040037584064,80.0,1
105,-1.698483101921952,-0.22379812400254964,0.38766115463684253,0.4506588206792597,-0.6114583304795875,-0.5885763806993488,19.0,1
106,-1.6981464068336571,-0.006851748680830592,-0.3788267395018064,-0.4969613169530962,-0.591293580935173,2.912807672135421,76.0,1
107,-1.697809711745362,-1.53017576970548,2.4061271702879696,-1.4056570469669059,1.9060653493512134,-0.6974727210690767,54.0,0
108,-1.697473016657067,0.26712364825610246,-0.09361599586513805,0.24935249835505446,-0.38148606443284694,-0.9205720254703335,11.0,1
109,-1.697136321568772,1.6183745736758113,-1.2157621650001362,-0.5307432482855365,-0.8883012710424018,-0.9205720254703335,4.0,2
110,-1.696799626480477,0.319405033114495,-0.6269812365307256,-0.5488072841488283,0.03382155383892488,1.8080282985109457,11.0,1
111,-1.696126236303887,-0.23283184827380274,0.04150599923507472,0.6946291026851441,-0.24195358338565512,-0.22808042242820736,9.0,1
112,-1.695789541215592,0.4719270348395361,0.1107706148081911,-0.3986648869166341,-0.6868133126383927,-0.9205720254703335,12.0,2
113,-1.695452846127297,0.39598916011992313,-0.23316964290981068,0.4337785974162116,-0.843771938931255,-0.8972344696117802,2.0,1
114,-1.695116151039002,1.6225337736498593,-1.1300886680885383,-1.0104509883807984,-0.6924540475602283,-0.4873695879357145,4.0,2
115,-1.694779455950707,-0.34473914179039833,0.43067528760701024,-0.05015763697100566,-0.27698825664313287,0.432213706189616,19.0,1
116,-1.694442760862412,-1.156099220619656,1.2198787251363734,0.30285658723303416,-0.11576135445665267,0.41210870477993333,27.0,0
117,-1.694106065774117,-0.24946351674824765,0.7654502229197043,-0.41994026728346506,-0.28966766935630645,-0.3791585404309535,28.0,0
118,-1.693769370685822,-0.5084133789406589,1.4486823107503923,-1.0909191756046945,-0.7636684903051772,0.22106832351378353,36.0,0
119,-1.6934326755975269,-0.22907224341340998,0.09529966410094816,0.4137875144064231,-0.20822589771442682,0.08968360818571573,19.0,1
120,-1.6930959805092318,-0.33686725260153627,0.6746406845166582,-1.2004350872641543,0.953039552264911,0.576521908893383,28.0,0
121,-1.692759285420937,-0.6727359215051232,0.8869135038352414,-0.464720633439962,0.9887381307122949,-0.16843839193097465,28.0,0
122,-1.692422590332642,1.3244708572961934,-1.2157621650001362,-0.05004429694193005,-0.5629371849490516,-0.9205720254703335,3.0,2
123,-1.692085895244347,-0.0605381106689644,-1.1802031571636826,1.5218990021125567,1.1133521452482233,0.17363947020770426,0.0,1
124,-1.691749200156052,1.0031539093249224,-0.40731330946430916,-0.8610366416797098,-0.6729890632413414,-0.5704038956454657,4.0,2
125,-1.6914125050677569,-1.3205561060019562,2.086489242404648,-0.7879871528231064,0.13775240878887557,0.06456611863503989,45.0,0
126,-1.6910758099794618,-0.34935158431660107,-1.2157621650001362,0.6412358826065547,2.0440582507382135,2.328167199325007,76.0,1
127,-1.6907391148911668,0.9707296686357696,-0.5121887033902823,-0.9157957349835686,0.08157950136060996,-0.7330795444812321,4.0,2
128,-1.6904024198028718,-0.44623702576981233,-0.3363116811289658,2.103860900780844,-0.6388431941805134,-0.3817654585570967,0.0,1
129,-1.690065724714577,1.4751169277786311,-0.8390557976927963,-0.97953711357141,-0.7767413256444007,-0.8117861037852483,4.0,2
130,-1.689729029626282,-0.833548018567022,0.01653672518437815,2.2434854006523506,-0.40124829953563884,-0.4167978058202816,9.0,1
131,-1.6893923345379869,-0.3576428905536992,-0.18495538561777233,0.9921217704300994,-0.038426383703273705,0.2913741045250201,9.0,1
132,-1.6890556394496918,1.270286369766236,-0.5862603031929143,-0.8891811328968352,-0.9183467625001673,-0.8159067986752676,4.0,2
133,-1.6883822492731018,-0.525399324624279,0.33530655216625355,0.9762400857758045,0.02641819779842112,-0.7830548516261066,18.0,1
134,-1.6880455541848067,0.2970089222185008,-0.2652637394147302,-0.7141943109194383,1.6781583880719215,-0.6697072977649327,20.0,1
135,-1.6877088590965117,-0.34188148161165327,1.6672721350933377,-2.0733659359222636,0.2588511984716173,-0.3544856413635382,45.0,0
136,-1.6873721640082169,-0.31645680896235306,0.8201942184005715,-0.12257201966123046,-0.32557526259737257,-0.821661845014394,28.0,0
137,-1.6870354689199218,-0.494621615743818,0.8727121848721886,-0.5921446580087403,0.49032917851151,-0.13566682400756833,28.0,0
138,-1.6866987738316268,0.5175400337580586,-0.07690025705112401,-0.3712291686560919,-0.45164782522922264,-0.773749968439311,12.0,2
139,-1.6863620787433318,-0.530772269429681,-0.1821749083485014,1.644210064477544,-0.43001433846247844,0.15079620564800228,9.0,1
140,-1.6860253836550367,-1.0988977075295252,0.8797913564967141,0.1814572976349465,1.491463542479255,-0.07595618455799136,27.0,0
141,-1.6856886885667417,0.5846614714066636,-1.0509338533553594,0.6509226595698444,0.11160119166962353,-0.3347765764726328,2.0,1
142,-1.6853519934784467,-0.7678134068587659,-1.2157621650001362,3.8282900702127134,0.49101909589053466,-0.5330399744807738,80.0,1
143,-1.6850152983901516,-0.06780937992088264,-0.4331213525087241,0.3879371062376386,0.36850340501747936,0.6498849077490273,10.0,1
144,-1.6846786033018568,-1.0912972280918571,-0.28540122723489914,0.1855961666522612,2.380677826127258,2.936211335745304,74.0,0
145,-1.6843419082135618,1.7972020050353053,-1.0846774238991685,-1.406020938175403,-0.6295210180905123,-0.6864255715256558,5.0,2
146,-1.6840052131252667,-1.428434309895627,0.13962618225788131,-1.7218012945034653,-0.49215658550070873,9.615604693839083,75.0,0
147,-1.6836685180369717,-0.5983363600979853,1.208976158122004,-0.42306476328321596,-0.3401743414246629,-0.3158719273768895,28.0,0
148,-1.6833318229486767,-1.0079331327243302,0.9214800376400526,0.41420280443716184,-0.7812529879975029,1.241090099954045,27.0,0
149,-1.6829951278603816,-1.3579100508931523,2.1316500975132686,-1.486612242872145,1.0246334123284295,0.5425554202048981,45.0,0
150,-1.6826584327720866,1.2500370668602527,-1.2157621650001362,-0.02657780589924496,-0.6503540640638747,-0.555192078689509,3.0,2
151,-1.6823217376837916,1.85072217264882,-1.2157621650001362,-1.1518646225849187,-0.8008421352581206,-0.7977895652707757,5.0,2
152,-1.6819850425954967,-1.399255179531096,1.749856239149282,0.6147753362902494,-0.9183467625001673,-0.1302119259365753,27.0,0
153,-1.6816483475072017,0.0781566949033864,0.07619917772775782,0.3409519860584814,-0.41284014402702945,-0.826129735810432,10.0,1
154,-1.6813116524189067,0.7115160057968823,-0.4659238406197218,-0.1914610013620942,-0.5752924420561079,-0.5204125314629785,3.0,2
155,-1.6809749573306116,1.5653490135671175,-1.2157621650001362,-0.980193391389018,-0.13747892194468841,-0.5719207209995961,4.0,2
156,-1.6806382622423166,1.6419528729052142,-1.2157621650001362,-0.6870061617962218,-0.6871567309619717,-0.9205720254703335,4.0,2
157,-1.6803015671540216,2.076113899334408,-1.2157621650001362,-1.6343254996910506,-0.7097800505453686,-0.9205720254703335,5.0,2
158,-1.6799648720657265,0.39932306978849047,-0.5175330569817522,-0.11235108620570307,-0.6584379428639193,0.9371402188079493,11.0,1
159,-1.6796281769774315,0.9839015074118376,-0.6964532100018287,-0.3042151835255865,-0.40689787466922156,-0.8679593124966372,3.0,2
160,-1.6792914818891367,0.7326301361971798,-0.22741662832310214,-0.3744380601634011,-0.7153128125622412,-0.9205720254703335,12.0,2
161,-1.6789547868008416,0.1688430670714898,-0.8787542868427312,1.7196994547504003,-0.3733029859117514,-0.7215275082758977,0.0,1
162,-1.6786180917125466,0.9969811807408056,-0.6849338637843617,-0.3940575289526941,-0.5696190261999513,-0.6221401094772765,3.0,2
163,-1.6782813966242516,-1.3229642860376534,1.663007341167591,-0.7412748577479469,1.1484777344171748,0.39435949213276533,45.0,0
164,-1.6779447015359565,-0.33712372819272785,-0.4335406271831523,1.888906553639077,-0.5240265840182284,-0.2194142919090718,0.0,1
165,-1.6776080064476615,-0.9872354363331198,0.7853106394239459,0.6384304887574168,1.0688104561707723,-0.7061300055687137,18.0,1
166,-1.6772713113593665,0.019443876264460494,-1.2157621650001362,2.88048838615308,-0.7714209463052972,-0.8025038132666705,0.0,1
167,-1.6769346162710714,-0.8418554552500046,0.5790312480981377,0.336334168073097,-0.40115797098766603,1.450763846436521,27.0,0
168,-1.6762612260944816,0.36799555796492883,-0.5093385902372977,0.3735524177005978,-0.7104647295004066,0.14461689016077042,11.0,1
169,-1.6759245310061865,-0.5311450961829441,0.9147236898013694,-0.64859167221952,-0.08064558998620718,0.5709193357724994,28.0,0
170,-1.6755878359178915,1.224469466237894,-0.6815288275297097,-0.6373114859042145,-0.8655422959297638,-0.8416452021526226,4.0,2
171,-1.6752511408295965,1.0219870896747325,-1.2157621650001362,0.3226250831263138,-0.16944383032701363,-0.7406660957714846,3.0,2
172,-1.6749144457413014,-0.34721302939989207,-0.5293999523639663,1.0110935160439511,0.5755097905236557,0.7547649085800475,9.0,1
173,-1.6745777506530064,1.0494764097806026,-0.5949852695095073,-0.6453717594157967,-0.8389145742855689,-0.388374891681071,4.0,2
174,-1.6742410555647116,0.14379931205933966,-0.3579266739375041,0.7681894543296384,-0.6232040461480608,-0.26085444942119335,1.0,1
175,-1.6739043604764166,-1.2539161583947327,0.5666905441821969,-0.22626803773009024,0.09987920629169163,3.873178697602872,75.0,0
176,-1.6735676653881215,-1.0505621427589982,1.0524515270151398,0.31838201493877516,0.5425698839617175,-0.17616468049852135,27.0,0
177,-1.6732309702998265,-0.5461187103282001,0.9559300174734662,0.21182273156658807,-0.34798516558303794,-0.9205720254703335,28.0,0
178,-1.6728942752115314,-1.1837779662091217,1.808999518615741,-0.3618875338069728,0.25460834113478364,-0.5406500172132728,36.0,0
179,-1.6725575801232364,1.0437179338299074,-0.7200471345528386,-0.203234080420435,-0.726356952707306,-0.9205720254703335,3.0,2
180,-1.6722208850349414,-1.7778649978901195,1.2756905965202006,1.8424094050491775,-0.7252395641434273,0.516018151214702,27.0,0
181,-1.6718841899466463,1.1976457560023541,-0.7671883294791784,-0.603218459041295,-0.8652411958826607,-0.5017019561532878,4.0,2
182,-1.6715474948583515,-1.6825474462617718,2.5412902597275058,-1.550188223137056,0.007486495942811436,1.716765185813799,45.0,0
183,-1.6712107997700565,1.5695813190035317,-1.2157621650001362,-0.596266246796176,-0.7979310829295675,-0.6723836622970363,4.0,2
184,-1.6708741046817615,-0.8714104742287087,1.5594164540870536,-0.35764223620302865,-0.804375052469376,0.020915103607732848,36.0,0
185,-1.6705374095934664,0.3767331221659934,-1.0022936069429744,-0.11521099522085282,-0.6297907866155463,2.6577221415033443,76.0,1
186,-1.6702007145051714,1.8136967068707337,-0.9194335938128442,-1.636550039816786,-0.576568149093989,-0.9205720254703335,5.0,2
187,-1.6698640194168763,-1.3508787076677928,1.8059979204033507,-1.3931530767298,-0.5327338273742095,3.017152363712773,75.0,0
188,-1.6695273243285813,0.9933519450036729,-0.9265619031460431,0.10815754164299292,-0.9183467625001673,-0.41684447407297404,3.0,2
189,-1.6691906292402863,1.457545582933924,-0.8845879899596726,-0.9058861742173994,-0.7531112169949679,-0.7495270165068838,4.0,2
190,-1.6688539341519915,1.4513035638004372,-1.2157621650001362,-0.31332049699621856,-0.9183467625001673,-0.5925494894502098,4.0,2
191,-1.6685172390636964,0.35325042418555597,-0.6751286499451585,0.6343155542277004,-0.37634219304446576,-0.07962151633937012,1.0,1
192,-1.6681805439754014,1.7248084319578645,-1.2157621650001362,-1.1305218941906674,-0.24399520072109493,-0.8598217516193323,5.0,2
193,-1.6678438488871064,-0.2584716732917847,-1.2157621650001362,2.511332315280322,0.8553924152448494,-0.5269000676446878,80.0,1
194,-1.6675071537988113,1.7026038421994556,-1.1348963889716042,-1.05618365258889,-0.7428450661674539,-0.6771266913162302,5.0,2
195,-1.6671704587105163,-0.2870090640785522,0.560855677601285,0.14101186859965112,-0.7017961430371632,-0.20344776288511726,19.0,1
196,-1.6668337636222212,1.090996827742908,-1.2157621650001362,0.6497654869649687,-0.9183467625001673,-0.9205720254703335,3.0,2
197,-1.6664970685339262,0.05939802808518813,0.44727329067491384,-0.5609251057120185,0.17292540565770537,-0.8307212258514456,20.0,1
198,-1.6661603734456314,-1.2750603007441763,2.434543885956585,-0.9838866136708692,-0.32341452489736655,-0.4615725621438677,45.0,0
199,-1.6658236783573364,-0.5429647020618629,-0.7629846997683999,1.862515045942181,1.004278932496616,0.2901731907313826,0.0,1
200,-1.6654869832690413,-0.049736686273322304,0.1881120119236958,-0.4413903812636712,-0.11560610985075825,0.5810091311575364,20.0,1
201,-1.6651502881807463,0.39338963414847133,-0.7004580960190797,0.31076460102574366,-0.10071638545334684,0.18715037900934944,11.0,1
202,-1.6648135930924512,-0.8449194731948538,0.5106538377805506,0.7017465030152157,1.07479027559257,-0.5205206321882796,18.0,1
203,-1.6644768980041562,0.22463019224967926,-0.7397587581824452,1.3928613017890377,-0.600206390279707,-0.5634868520652573,0.0,1
204,-1.6641402029158612,-0.35605243737558556,0.2702423151388903,0.4681131475402776,-0.35265682588902647,0.08610580611522221,19.0,1
205,-1.6638035078275661,-0.8508768690058048,0.579764447054808,0.8815887216267632,-0.9183467625001673,0.9431480846519497,18.0,1
206,-1.6634668127392713,1.7620439240352503,-1.2157621650001362,-1.0598496122465464,-0.7467149156613718,-0.6490009459030659,5.0,2
207,-1.6631301176509763,1.7455909697441552,-0.8022826498896588,-1.511857447199707,-0.9183467625001673,-0.9205720254703335,5.0,2
208,-1.6627934225626813,0.9577497214207192,-0.5526661079604156,-0.3516038039929417,-0.6325986308339402,-0.9205720254703335,3.0,2
209,-1.6624567274743862,0.03318705461538882,-1.2157621650001362,1.209162168208185,0.49401447924197756,1.1311402357272111,0.0,1
210,-1.6621200323860912,1.3982730521010498,-0.9183919337988043,-0.5878037559839658,-0.9183467625001673,-0.834015383158694,4.0,2
211,-1.6617833372977961,0.026049929053828098,0.5385434105304435,-0.5670988688904055,-0.19999839321726468,-0.6050631696394412,20.0,1
